"","ID","Name","Glottocode","Glottolog_Name","ISO639P3code","Macroarea","Latitude","Longitude","Family","BaseAnnotation","BaseAnnotator","BaseComment","Coverage","OneToThirty","BaseInSource"
"64","numerals-caac1237-1","Caac (Moenebeng), New Caledonia","caac1237","Caac","msq","Papunesia",-20.4114,164.578,"Austronesian","quinary","Russell Barlow","Caac is a tonal Austronesian language. This is rare in the Austronesian language phylum. Caac has a traditional quinary / vigesimal counting system based on 'hands' and 'persons'. Nowadays, the Caac people might used French numbers after five. Updated new data needed.",0.0308641975308642,0.172413793103448,NA
"65","numerals-cakf1236-1","Cakfem-Mushere, Nigeria","cakf1236","Cakfem-Mushere","cky","Africa",9.00924,9.16071,"Afro-Asiatic","vigesimal","Eugene Chan","Cakfem-Mushere or Mushere has a vigesimal system with special form for numbers 6 to 10. Mushere numbers 1 to 5 are similar to Miship some of the languages in Angas group of West Chadic branch.",0.246913580246914,1,NA
"66","numerals-capa1241-1","Capanahua, Peru","capa1241","Capanahua","kaq","South America",-6.63254,-74.3813,"Pano-Tacanan","","Eugene Chan","The Capanahua people have a traditional counting up to 'five'. They can go beyond that, up to twenty, with the native system. Some have adapted their system to accommodate the Quechua system because of they have had with Quechua speakers through the workers of early (1800) exploiters of forest products. Numbers 8, 9, 13, 14, 18 and 19 are, of course, a mixture of Capanahua and Quechua, the terms ''kimiša'' and ''čosko'' being Quechua. They are now using Quechua or Spanish numbers more often. Note that the traditional phonetic symbolsː , ï > =IPA [ɯ], high back unrounded vowel. [á ] is an accented mark =IPA [ ˈa ].",0.123456790123457,0.689655172413793,NA
"67","numerals-cent2041-1","Central Grebo (Barrobo), Liberia","cent2041","Central Grebo","grv","Africa",4.88038,-7.88667,"Kru","vigesimal","Eugene Chan","Central Grebo (Barrobo dialect) has a vigesimal system with special construction for numbers 6, 7, 8 and 9.",0.246913580246914,1,NA
"68","numerals-cent2050-1","Central Kanuri, Nigeria","cent2050","Central Kanuri","knc","Africa",11.8,13.13,"Saharan","decimal","Eugene Chan","Central Kanuri has a decimal system of counting. The word 100 is an Arabic loan-word, but in number '200', the 'hundred is 'yôr'. Kanuri has three tonesː á = high, â = falling, and low tone ( unmarked).",0.246913580246914,1,NA
"69","numerals-cent2104-1","Amis (Central dialect), Taiwan","cent2104","Central Amis","","Papunesia",NA,NA,"Austronesian","","Eugene Chan","The above data are taken from Central dialect of Amis language. The “Central” dialect here refers to one recognized by the Taiwanese government; hence, it might includes data from both Tavalong-Vattan and Hsiukulan dialects. Note that there are two forms for ''hundred'; The first one is used in the Vataan-Tavalong dialect; the second one is used in the Hsiukulan dialect. Note the the symbol [ʡ] is an epiglottal plosive.",0.246913580246914,1,NA
"70","numerals-cent2194-1","Tamazight, Algeria, Morocco","cent2194","Central Moroccan Berber","tzm","Africa",32.7415,-2.40872,"Afro-Asiatic","","Eugene Chan","Tamazight dialect was taken from Tirmitine, Greater Kabyle, Algeria, this dialect still preserves the Berber origin of numerals.",0.246913580246914,1,NA
"71","numerals-chac1251-1","Chácobo, Bolivia","chac1251","Chácobo","cao","South America",-12.133,-66.7164,"Pano-Tacanan","","Eugene Chan","Chácobo has only a word ''wɨstíta~wɨsti'' for 'one, once, at least once' and ""raβɨ́ta~raβɨ"" for ‘two, twice’. There is word for 3 'tʃitimití', but not in wide use.",0.0185185185185185,0.103448275862069,NA
"72","numerals-chad1249-1","Chadian Arabic, Chad, Cameroon","chad1249","Chadian Arabic","shu","Africa",14.67,13.5,"Afro-Asiatic","","Eugene Chan","Chadian Arabian numerals are similar to that of Sudanese Arabic.",0.246913580246914,1,NA
"73","numerals-chal1275-1","Chaldean, Iraq","chal1275","Chaldean Neo-Aramaic","cld","Eurasia",37.0972,43.5027,"Afro-Asiatic","","Eugene Chan","The Alqosh dialect of Chaldean numbers 1-10 have two forms - one for agreeing with masculine nouns and the other for agreeing with feminine nouns. So I have given both. Numbers from 11- only have one form. The above data are taken from dialect of Alqosh.",0.246913580246914,1,NA
"74","numerals-cham1312-1","Chamorro, Mariana Islands","cham1312","Chamorro","cha","Papunesia",13.438011,144.74474,"Austronesian","decimal","Russell Barlow","Chamorro people has a decimal system similar to that of most Philippine Austronesian languages, however, they don't use their own numeral system anymore for a long time and adopt the Spanish numeral system with native pronunciation now. Below was the obsolete ancient Chamorro counting systems: 1. hacha / maisa / hachiyai 2. hugua / hugua / hugiyai 3. tulo / tato / tolgiyai 4. fatfat / fatfat / fatfatai 5. lima / lailima /limiyai 6. fiti / fafiti / fitgiyai 8. gualu / guagualu / gautgiyai 9. sigua / sasigua / sigiyai 10. manot / maonot / mnutai 11 to 19 are ː manot nagai hacha, manot nagai hugua, ... manot nagai sigua, 20. hugua nga fulu, 21 to 29 areaː, hugua nga fulu nagai hacha, .... hugua nga fulu nagai sigua 30. tulo nga fulu, 40. fatfat nga fulu, 50. lima nga fulu, 60 gunum nga fulu, 70. fiti nga fulu, 80. gualu nga fulu, 90. sigua nga fulu, 100, gatus, 2000. hugua nga fulu, 1000. chalan, 2000. hugua nga chalan. Note that the above data is in the orthography used in the early 20th century sources and is not reliably phonemic or phonetic and there are three sets of numerals from 1 to 10 in ancient Chamorro numeral system to express series counting, animate and inanimate objects. Referenceː Donald M. Topping, Pedro M. Ogo and B. C. Dungeaː 1975. Chamorro-English Dictionary. The Hawaii University Press.",0.246913580246914,1,NA
"75","numerals-cham1329-1","Chamari, India","cham1329","Chamari","cdg","Eurasia",21.3532,79.6232,"Bookkeeping","decimal","Eugene Chan","Chamari is spoken in spoken in Maharashtra, South India. Chamari has a decimal system to that of Hindi.",0.259259259259259,1,NA
"76","numerals-char1269-1","Chara, Ethiopia","char1269","Chara","cra","Africa",6.63946,36.4192,"Ta-Ne-Omotic","decimal","Eugene Chan","Chara has a decimal system of counting. Tone marking: <á> means high tone, low tone is not mark. The symbols <č> is a voiceless palatal affricative IPA <tʃ>, <sʼ> is a voiceless alveolar fricative ejective.",0.246913580246914,1,NA
"77","numerals-chen1266-1","Chenoua, Algeria","chen1266","Western Algerian Berber","cnu","Africa",36.5917,2.19899,"Afro-Asiatic","","Eugene Chan","Chenoua numerals '1 to 2 ' show two genders, namelyː masculine gender and feminine gender, they used Arabic numerals now. Extremely incomplete list, but source says that from three onwards the numerals are simply Arabic.",0.0308641975308642,0.172413793103448,NA
"78","numerals-ciba1236-1","Cibak (Bura-Pabir), Nigeria","ciba1236","Cibak","ckl","Africa",10.8977,12.902,"Afro-Asiatic","decimal","Eugene Chan","Cibak has a decimal system. There are some missing terms.",0.191358024691358,0.793103448275862,NA
"79","numerals-cine1238-1","Cinene, Nigeria","cine1238","Cineni","cie","Africa",11.1319,13.8187,"Afro-Asiatic","","Eugene Chan","The numeral systems of Cinene and Glavda are very similar. The word 'ɣə̀r' as in compound numbers 11 to 19 means 'head'. There are alternative forms for compound numbers 11 to 19 'kla rì kà tìkà, kla rɪ̀ bùà, ... etc .",0.246913580246914,1,NA
"80","numerals-coas1294-1","Coastal Kadazan, Sabah, Malaysia","coas1294","Coastal Kadazan","kzj","Papunesia",5.77065,116.063,"Austronesian","decimal","Eugene Chan","Coastal Kadazan has a typical Western Austronesian decimal system similar to that of Runngus and Tebilung.",0.246913580246914,1,NA
"81","numerals-cung1238-1","Cung (Mbuk), Cameroon","cung1238","Chung","cnq","Africa",6.59687,10.4104,"Atlantic-Congo","decimal","Enock Appiah Tieku","Mbuk or Cung has a decimal system.",0.253086419753086,1,NA
"82","numerals-cuvo1236-1","Cuvok (Tchouvok), Cameroon","cuvo1236","Cuvok","cuv","Africa",10.6448,14.0006,"Afro-Asiatic","","Eugene Chan","Cuvok numbers with an asterisk mark /*/ are those which are palatalised. téméré (one hundred) is a loanword from Fulfulde, a language of wider communication in the greater North of Cameroon. This language is related to cuvok even in terms of their linguistic classification. No linguistic work has been done so far on this language because the Mefele people understand and use Mafa in church and in market. The hypothesis is that this is a dialect of Mafa language( I am a Mafa speaker and know the situation)",0.246913580246914,1,NA
"83","numerals-daas1238-1","Daasanach, Ethiopia, Kenya","daas1238","Daasanach","dsh","Africa",4.58879,35.9888,"Afro-Asiatic","","Eugene Chan","Daasanach is primarily a two tone systemː [v̀] = low, [v́] = high. Above, the tone of unmarked forms are the same as the preceding. [v˞] is used to mark retroflextion of vocoids. Rhoticizition is here defined as retroflection as apposed to the rounding up of the tongue blade.",0.246913580246914,1,NA
"84","numerals-daat1234-1","Daats'iin, Ethiopia","daat1234","Daats'iin","dtn","Africa",11.5284,35.2226,"Gumuz","","Eugene Chan","Daats'iin is spoken in Amhara: Qwara wereda, small villages in Mahadid K’ebele; Benishangul-Gumuz: Guba wereda, villages in Inashemsh K’ebele, Ethiopia, with 300 speakers (2015 C. Ahland). The Daats’iin typically one use numbers one to five. More sophisticated Daats’iin who travel and/or go to Sudanese markets use larger numbers in Sudanese Arabic. Multiples of five in their native language are sometimes used.",0.141975308641975,0.758620689655172,NA
"85","numerals-dadu1237-1","Dadu'a, East Timor","dadu1237","Dadu'a","","Papunesia",-8.486,125.8637,"Austronesian","decimal","Eugene Chan","Dadu'a has a decimal system of counting similar to that of Galoli language, but different from the Tugun language in nearby Wetar Island. Dadu'a has around 1200 speakers. It is spoken on the north coast of mainland Timor Leste, in the Ilimano area of Manatuto district. This is about 40km east of the Timorese capital, Dili. The speakers of Dadu'a are a group whose ancestors resettled from the island of Ataúro, to the north. The closest relatives to Dadu'a are the 3 varieties of Ataúro which I sent you data for. Based on a 100-word Swadesh list, the lexical cognacy among these four varieties ranges from 65-75%. These are all related to the varieties of Wetar and the much larger Galoli language of mainland Timor. Complicating things, Dadu'a is under intense contact influence from Galoli, while it looks like the speakers of Talur on Wetar island are a recently displaced group of Galoli speakers (±90% lexical cognacy).",0.246913580246914,1,NA
"86","numerals-dagi1241-1","Dagik, Sudan","dagi1241","Dagik","dec","Africa",10.583,29.9404,"Narrow Talodi","quinary","Eugene Chan","Dagik has a counting system based on five. The tone are not marked. Data elicited with 2 speakers of the language. The speakers call their language ''ðarʊa''. As there is not official orthography at the moment word segmentation is still quite arbitrary. Tone is not marked. I cannot provide a clear phonological chart for the language since I have not yet worked out the phonology completely. 'na' is probably a conjunction meaning 'and'. The 'si' in 5 comes from the word 'hand'. So 5 is 'one hand'. The word 'kasa' in 20 means 'body' and 'pɽa' means 'all'. So 20 is 'all the body'. 40 is 'wasa' = 'body. PL', 'wɔr' = 'people'; 'jɛːɽa' = two. There is a clear break down by 200. 200, 1000 and 2000 are probably more the fruit of an online invention. When used as numerals the 'j' is replaced by the concord marker. So e.g. 'one lion' = 'sɛːɽu sɜlːʊ'.",0.246913580246914,1,NA
"87","numerals-daha1245-1","Dahalo, Kenya","daha1245","Dahalo","dal","Africa",-2.1843,40.37,"Afro-Asiatic","","Eugene Chan","Dahalo number 'one' has a masculine form and a feminine form. The Dahalo use Swahili numerals from six onwards. The original number five might be possibly from 'daba', which means 'hand'.",0.246913580246914,1,NA
"88","numerals-dang1274-1","Dangla (Dangaléat), Chad","dang1274","Dangaleat","daa","Africa",12.1517,18.385,"Afro-Asiatic","","Eugene Chan","Dangla numerals from twenty onwards has been replaced by Hausa /Arabic numerals, but the compound 21 to 29 are formed by Arabic loans mixing with Dangla number. The above data were based on East Dangla variety.",0.234567901234568,1,NA
"89","numerals-dars1235-2","Dar Sila Daju, Sudan, Chad","dars1235","Dar Sila Daju","dau","Africa",11.9861,22.2013,"Dajuic","decimal","Eugene Chan","Dar Sila Daju has a decimal system similar to that of Dar Dadju. They might have borrowed Arabic numerals from 'hundred' and 'thousand'. Note that tones are used as follows if you see high tone and rest are not marked means that all of them are high. So as a low tone or neutral.",0.246913580246914,1,NA
"90","numerals-dass1243-1","Dass (of Dott), Nigeria","dass1243","Dass","dot","Africa",9.9325,9.51838,"Afro-Asiatic","","Eugene Chan","",0.0617283950617284,0.344827586206897,NA
"91","numerals-daza1242-1","Dazaga (Tubu), Niger, Chad","daza1242","Dazaga","dzg","Africa",15.7358,15.8517,"Saharan","decimal","Eugene Chan","Dazaga has a decimal system. For the number '200', the vowels (i) are in phonological harmony and changed to 'kádárá'.",0.246913580246914,1,NA
"92","numerals-defa1248-1","Defaka, Nigeria","defa1248","Defaka","afn","Africa",4.58451,7.50186,"Ijoid","vigesimal","Eugene Chan","Defaka has a vigesimal numeral system with special constructions for numbers 15 and 19, 25 to 29.",0.240740740740741,1,NA
"93","numerals-dein1238-1","Deing, Flores, Indonesia","dein1238","Deing","","Papunesia",NA,NA,"Timor-Alor-Pantar","quinary","Eugene Chan","Deing is a recently discovered language related to Teiwa, Deing originally has a quinary counting system similar to that of Teiwa. Deing numerals shows traces of a quinary (base-5) system, the forms with qar 'ten', '-teen', rug is a morpheme that is only used in numerals between ten and the twenty. aratu 'hundred' and aribu 'thousand' are borrowed from Indonesia. Note between traditional phonetic symbols and IPA transcription: y = IPA [j].",0.246913580246914,1,NA
"94","numerals-dend1243-1","Dendi, Benin, Nigeria","dend1243","Dendi (Benin)","ddn","Africa",11.6682,3.49109,"Songhay","decimal","Eugene Chan","Dendi has a decimal system of similar to that of Zarma and other Songhai languages.",0.246913580246914,1,NA
