File,Glottocode,Language-level_Glottocode,Use_in_analyses
PAP203_barlowpacific-yabe1255-1.csv,yabe1255,yabe1255,YES
PAP204_numerals-usan1239-1.csv,usan1239,usan1239,YES
PAP205_barlowpacific-para1307-1.csv,para1307,para1307,YES
PAP206_barlowpacific-yara1250-1.csv,yara1250,yara1250,YES
PAP207_barlowpacific-ukur1240-1.csv,ukur1240,ukur1240,YES
PAP208_barlowpacific-bila1257-1.csv,bila1257,bila1257,YES
PAP209_barlowpacific-brem1238-2.csv,brem1238,brem1238,YES
PAP210_barlowpacific-mala1495-1.csv,mala1495,mala1495,YES
PAP211_barlowpacific-dimi1244-1.csv,dimi1244,dimi1244,YES
PAP212_barlowpacific-kora1296-1.csv,kora1296,kora1296,YES
PAP213_numerals-wask1241-2.csv,wask1241,wask1241,YES
PAP214_barlowpacific-pall1244-1.csv,pall1244,pall1244,YES
PAP215_barlowpacific-kobo1248-1.csv,kobo1248,kobo1248,YES
PAP216_barlowpacific-amai1246-1.csv,amai1246,amai1246,YES
PAP217_numerals-gira1247-1.csv,gira1247,gira1247,YES
PAP218_numerals-kein1239-1.csv,kein1239,kein1239,YES
PAP219_barlowpacific-muni1257-1.csv,muni1257,muni1257,YES
PAP220_barlowpacific-kare1341-1.csv,kare1341,kare1341,YES
PAP221_barlowpacific-utuu1240-1.csv,utuu1240,utuu1240,YES
PAP222_barlowpacific-saru1243-1.csv,saru1243,saru1243,YES
PAP223_barlowpacific-silo1240-1.csv,silo1240,silo1240,YES
PAP224_barlowpacific-mawa1267-1.csv,mawa1267,mawa1267,YES
PAP225_barlowpacific-bagu1252-1.csv,bagu1252,bagu1252,YES
PAP226_barlowpacific-samo1306-1.csv,samo1306,samo1306,YES
PAP227_barlowpacific-wama1247-1.csv,wama1247,wama1247,YES
PAP228_barlowpacific-mosi1248-1.csv,mosi1248,mosi1248,YES
PAP229_barlowpacific-muru1273-1.csv,muru1273,muru1273,YES
PAP230_barlowpacific-baim1245-1.csv,baim1245,baim1245,YES
PAP231_barlowpacific-gall1278-1.csv,gall1278,gall1278,YES
PAP232_numerals-nobo1238-1.csv,nobo1238,nobo1238,YES
PAP233_barlowpacific-wagi1249-2.csv,wagi1249,wagi1249,YES
PAP234_barlowpacific-mate1260-1.csv,mate1260,mate1260,YES
PAP235_barlowpacific-nake1240-1.csv,nake1240,nake1240,YES
PAP236_barlowpacific-rapt1240-1.csv,rapt1240,rapt1240,YES
PAP237_barlowpacific-garu1246-2.csv,garu1246,garu1246,YES
PAP238_barlowpacific-yoid1240-1.csv,yoid1240,yoid1240,YES
PAP239_barlowpacific-remp1241-2.csv,remp1241,remp1241,YES
PAP240_barlowpacific-siha1245-1.csv,siha1245,siha1245,YES
PAP241_numerals-bauu1244-1.csv,bauu1244,bauu1244,YES
PAP242_barlowpacific-guma1255-1.csv,guma1255,guma1255,YES
PAP243_numerals-amel1241-1.csv,amel1241,amel1241,YES
PAP244_barlowpacific-iseb1246-1.csv,iseb1246,iseb1246,YES
PAP245_barlowpacific-pani1258-1.csv,pani1258,pani1258,YES
PAP246_barlowpacific-yamb1257-1.csv,yamb1257,yamb1257,YES
PAP247_numerals-barg1252-1.csv,barg1252,barg1252,YES
PAP248_barlowpacific-biyo1244-1.csv,biyo1244,biyo1244,YES
PAP249_numerals-tauy1241-1.csv,tauy1241,tauy1241,YES
PAP250_barlowpacific-wase1252-1.csv,wase1252,wase1252,YES
PAP251_numerals-sopp1247-1.csv,sopp1247,sopp1247,YES
PAP252_barlowpacific-dana1254-1.csv,dana1254,dana1254,YES
PAP253_barlowpacific-suma1270-1.csv,suma1270,suma1270,YES
PAP254_barlowpacific-urig1240-1.csv,urig1240,urig1240,YES
PAP255_barlowpacific-uyaa1238-1.csv,uyaa1238,uyaa1238,YES
PAP256_barlowpacific-kwat1244-1.csv,kwat1244,kwat1244,YES
PAP257_barlowpacific-dudu1240-1.csv,dudu1240,dudu1240,YES
PAP258_barlowpacific-ogea1238-1.csv,ogea1238,ogea1238,YES
PAP259_barlowpacific-yang1298-1.csv,yang1298,yang1298,YES
PAP260_barlowpacific-saus1246-1.csv,saus1246,saus1246,YES
PAP261_barlowpacific-kesa1244-1.csv,kesa1244,kesa1244,YES
PAP262_numerals-sins1241-1.csv,sins1241,sins1241,YES
PAP263_barlowpacific-dump1243-1.csv,dump1243,dump1243,YES
PAP264_barlowpacific-jili1241-1.csv,jili1241,jili1241,YES
PAP265_barlowpacific-rera1240-1.csv,rera1240,rera1240,YES
PAP266_barlowpacific-anja1238-1.csv,anja1238,anja1238,YES
PAP267_barlowpacific-male1291-3.csv,male1291,male1291,YES
PAP268_barlowpacific-bong1291-1.csv,bong1291,bong1291,YES
PAP269_numerals-samm1244-1.csv,samm1244,samm1244,YES
PAP270_barlowpacific-pula1267-1.csv,pula1267,pula1267,YES
PAP271_barlowpacific-araw1272-1.csv,araw1272,araw1272,YES
PAP272_numerals-siro1249-1.csv,siro1249,siro1249,YES
PAP273_barlowpacific-kolo1267-2.csv,kolo1267,kolo1267,YES
PAP274_barlowpacific-lemi1243-1.csv,lemi1243,lemi1243,YES
PAP275_numerals-saep1240-1.csv,saep1240,saep1240,YES
PAP277_barlowpacific-gang1270-1.csv,gang1270,gang1270,YES
PAP278_barlowpacific-yabo1240-1.csv,yabo1240,yabo1240,YES
PAP280_barlowpacific-gend1249-1.csv,gend1249,gend1249,YES
PAP281_barlowpacific-gimi1243-1.csv,gimi1243,gimi1243,YES
PAP282_numerals-fore1270-1.csv,fore1270,fore1270,YES
PAP283_barlowpacific-sian1257-2.csv,sian1257,sian1257,YES
PAP284_barlowpacific-yawe1241-2.csv,yawe1241,yawe1241,YES
PAP285_numerals-yaga1260-1.csv,yaga1260,yaga1260,YES
PAP286_numerals-keya1238-1.csv,keya1238,keya1238,YES
PAP287_barlowpacific-bena1264-3.csv,bena1264,bena1264,YES
PAP288_EDIT_numerals-inok1238-1_EDIT.csv,inok1238,inok1238,YES
PAP289_barlowpacific-kani1286-1.csv,kani1286,kani1286,YES
PAP290_barlowpacific-abag1245-1.csv,abag1245,abag1245,YES
PAP291_barlowpacific-kama1370-3.csv,kama1370,kama1370,YES
PAP292_numerals-dano1240-1.csv,dano1240,dano1240,YES
PAP293_barlowpacific-toka1244-1.csv,toka1244,toka1244,YES
PAP294_barlowpacific-alek1238-3.csv,alek1238,alek1238,YES
PAP295_barlowpacific-isab1240-1.csv,isab1240,isab1240,YES
PAP296_numerals-usar1243-1.csv,usar1243,usar1243,YES
PAP297_barlowpacific-awap1236-1.csv,awap1236,awap1236,YES
PAP298_barlowpacific-awiy1238-1.csv,awiy1238,awiy1238,YES
PAP300_numerals-agar1252-1.csv,agar1252,agar1252,YES
PAP301_numerals-gads1258-1.csv,gads1258,gads1258,YES
PAP302_barlowpacific-sout2943-1.csv,sout2943,sout2943,YES
PAP303_numerals-nort2920-2.csv,nort2920,nort2920,YES
PAP304_numerals-waff1241-1.csv,waff1241,waff1241,YES
PAP305_EDIT_numerals-binu1245-1_EDIT.csv,binu1245,binu1245,YES
PAP308_numerals-rawa1267-1.csv,rawa1267,rawa1267,YES
PAP309_numerals-iyoo1238-1.csv,iyoo1238,iyoo1238,YES
PAP310_barlowpacific-ufim1240-2.csv,ufim1240,ufim1240,YES
PAP311_barlowpacific-nekg1240-1.csv,nekg1240,nekg1240,YES
PAP312_barlowpacific-neko1240-1.csv,neko1240,neko1240,YES
PAP313_numerals-ngai1241-1.csv,ngai1241,ngai1241,YES
PAP314_numerals-madi1261-1.csv,madi1261,madi1261,YES
PAP315_numerals-mapa1244-1.csv,mapa1244,mapa1244,YES
PAP316_barlowpacific-nank1250-1.csv,nank1250,nank1250,YES
PAP318_numerals-yopn1238-1.csv,yopn1238,yopn1238,YES
PAP319_barlowpacific-domu1246-1.csv,domu1246,domu1246,YES
PAP320_barlowpacific-bonk1244-1.csv,bonk1244,bonk1244,YES
PAP321_numerals-awar1248-1.csv,awar1248,awar1248,YES
PAP322_numerals-want1252-1.csv,want1252,want1252,YES
PAP323_numerals-tuma1250-1.csv,tuma1250,tuma1250,YES
PAP326_EDIT_barlowpacific-gwah1244-1.csv,gwah1244,gwah1244,YES
PAP327_barlowpacific-asar1240-1.csv,asar1240,asar1240,YES
PAP328_barlowpacific-mole1239-1.csv,mole1239,mole1239,YES
PAP329_EDIT_barlowpacific-mura1271-1.csv,mura1271,mura1271,YES
PAP330_EDIT_barlowpacific-fora1245-1.csv,fora1245,fora1245,YES
PAP331_barlowpacific-dege1247-1.csv,dege1247,dege1247,YES
PAP332_barlowpacific-yago1240-1.csv,yago1240,yago1240,YES
PAP333_barlowpacific-mama1277-1.csv,mama1277,mama1277,YES
PAP334_barlowpacific-fino1238-1.csv,fino1238,fino1238,YES
PAP335_barlowpacific-gusa1246-1.csv,gusa1246,gusa1246,YES
PAP336_barlowpacific-urii1240-2.csv,urii1240,urii1240,YES
PAP337_barlowpacific-nimi1240-1.csv,nimi1240,nimi1240,YES
PAP338_EDIT_numerals-sauk1252-1_EDIT.csv,sauk1252,sauk1252,YES
PAP339_numerals-numa1254-1.csv,numa1254,numa1254,YES
PAP340_barlowpacific-mung1272-1.csv,mung1272,mung1272,YES
PAP341_barlowpacific-naka1264-2.csv,naka1264,naka1264,YES
PAP342_EDIT_numerals-nekk1240-1_EDIT.csv,nekk1240,nekk1240,YES
PAP343_barlowpacific-nukk1240-1.csv,nukk1240,nukk1240,YES
PAP344_barlowpacific-somm1240-1.csv,somm1240,somm1240,YES
PAP345_numerals-saka1292-1.csv,saka1292,saka1292,YES
PAP346_barlowpacific-yaum1237-1.csv,yaum1237,yaum1237,YES
PAP347_EDIT_numerals-nukn1238-1_EDIT.csv,nukn1238,nukn1238,YES
PAP348_barlowpacific-weli1239-1.csv,weli1239,weli1239,YES
PAP349_numerals-naba1256-1.csv,naba1256,naba1256,YES
PAP350_barlowpacific-mese1244-1.csv,mese1244,mese1244,YES
PAP351_numerals-buru1306-1.csv,buru1306,buru1306,YES
PAP352_numerals-boro1279-1.csv,boro1279,boro1279,YES
PAP353_numerals-kube1244-1.csv,kube1244,kube1244,YES
PAP354_numerals-dedu1240-1.csv,dedu1240,dedu1240,YES
PAP355_numerals-timb1251-1.csv,timb1251,timb1251,YES
PAP356_EDIT_numerals-sele1250-1_EDIT.csv,sele1250,sele1250,YES
PAP357_numerals-komb1273-1.csv,komb1273,komb1273,YES
PAP358_barlowpacific-kumu1247-1.csv,kumu1247,kumu1247,YES
PAP359_barlowpacific-kina1251-1.csv,kina1251,kina1251,YES
PAP360_barlowpacific-nomu1240-1.csv,nomu1240,nomu1240,YES
PAP361_barlowpacific-sial1240-1.csv,sial1240,sial1240,YES
PAP362_numerals-onoo1246-1.csv,onoo1246,onoo1246,YES
PAP363_numerals-mape1249-1.csv,mape1249,mape1249,YES
PAP364_numerals-miga1241-1.csv,miga1241,miga1241,YES
PAP365_numerals-kate1253-1.csv,kate1253,kate1253,YES
PAP366_barlowpacific-moma1243-1.csv,moma1243,moma1243,YES
PAP367_barlowpacific-sene1263-1.csv,sene1263,sene1263,YES
PAP368_barlowpacific-kova1243-1.csv,kova1243,kova1243,YES
PAP369_numerals-guhu1244-1.csv,guhu1244,guhu1244,YES
PAP370_numerals-yeko1240-1.csv,yeko1240,yeko1240,YES
PAP371_numerals-suen1241-1.csv,suen1241,suen1241,YES
PAP372_numerals-ziaa1250-1.csv,ziaa1250,ziaa1250,YES
PAP373_barlowpacific-bina1277-4.csv,bina1277,bina1277,YES
PAP374_barlowpacific-hunj1241-1.csv,hunj1241,hunj1241,YES
PAP375_barlowpacific-aeka1244-1.csv,aeka1244,aeka1244,YES
PAP376_numerals-orok1269-1.csv,orok1269,orok1269,YES
PAP377_barlowpacific-ewag1241-2.csv,ewag1241,ewag1241,YES
PAP378_EDIT_barlowpacific-gain1243-1_EDIT.csv,gain1243,gain1243,YES
PAP379_barlowpacific-baru1269-1.csv,baru1269,baru1269,YES
PAP380_barlowpacific-dogh1241-1.csv,dogh1241,dogh1241,YES
PAP381_barlowpacific-kora1294-1.csv,kora1294,kora1294,YES
PAP382_barlowpacific-mans1260-1.csv,mans1260,mans1260,YES
PAP383_numerals-hata1243-1.csv,hata1243,hata1243,YES
PAP384_numerals-nucl1594-1.csv,nucl1594,nucl1594,YES
PAP385_numerals-semi1264-1.csv,semi1264,semi1264,YES
PAP386_numerals-merr1239-1.csv,merr1239,merr1239,YES
PAP387_barlowpacific-tung1293-2.csv,tung1293,tung1293,YES
PAP388_EDIT_numerals-bura1276-1_EDIT.csv,bura1276,bura1276,YES
PAP389_numerals-wori1246-1.csv,wori1246,wori1246,YES
PAP390_numerals-demi1242-1.csv,demi1242,demi1242,YES
PAP391_numerals-tefa1238-1.csv,tefa1238,tefa1238,YES
PAP392_numerals-saur1251-1.csv,saur1251,saur1251,YES
PAP393_numerals-kofe1239-1.csv,kofe1239,kofe1239,YES
PAP394_numerals-bara1375-1.csv,bara1375,bara1375,YES
PAP395_numerals-nisa1239-1.csv,nisa1239,nisa1239,YES
PAP396_EDIT_numerals-bauz1241-1_EDIT.csv,bauz1241,bauz1241,YES
PAP397_numerals-awer1241-1.csv,awer1241,awer1241,YES
PAP398_numerals-rasa1243-1.csv,rasa1243,rasa1243,YES
PAP399_numerals-sapo1254-1.csv,sapo1254,sapo1254,YES
PAP400_numerals-fayu1238-1.csv,fayu1238,fayu1238,YES
PAP401_numerals-taus1252-1.csv,taus1252,taus1252,YES
PAP402_numerals-kiri1256-1.csv,kiri1256,kiri1256,YES
PAP403_numerals-edop1238-2.csv,edop1238,edop1238,YES
PAP404_numerals-biri1259-1.csv,biri1259,biri1259,YES
PAP405_numerals-iauu1242-1.csv,iauu1242,iauu1242,YES
PAP406_numerals-obok1239-1.csv,obok1239,obok1239,YES
PAP407_numerals-duvl1242-1.csv,duvl1242,duvl1242,YES
PAP408_numerals-erit1239-1.csv,erit1239,erit1239,YES
PAP409_barlowpacific-kwer1264-1.csv,kwer1264,kwer1264,YES
PAP410_numerals-kaiy1239-1.csv,kaiy1239,kaiy1239,YES
PAP411_numerals-dout1240-1.csv,dout1240,dout1240,YES
PAP412_numerals-sika1263-1.csv,sika1263,sika1263,YES
PAP413_numerals-wari1264-1.csv,wari1264,wari1264,YES
PAP414_numerals-papa1269-1.csv,papa1269,papa1269,YES
PAP415_numerals-tawo1244-1.csv,tawo1244,tawo1244,YES
PAP416_numerals-foau1240-1.csv,foau1240,foau1240,YES
PAP417_barlowpacific-kehu1238-1.csv,kehu1238,kehu1238,YES
PAP418_numerals-nucl1454-1.csv,nucl1454,nucl1454,YES
PAP419_barlowpacific-sawe1240-1.csv,sawe1240,sawe1240,YES
PAP420_numerals-dama1272-1.csv,dama1272,dama1272,YES
PAP421_barlowpacific-demm1245-2.csv,demm1245,demm1245,YES
PAP422_barlowpacific-bagu1251-1.csv,bagu1251,bagu1251,YES
PAP423_barlowpacific-trim1239-1.csv,trim1239,trim1239,YES
PAP424_numerals-kauw1242-1.csv,kauw1242,kauw1242,YES
PAP425_barlowpacific-airo1242-1.csv,airo1242,airo1242,YES
PAP426_barlowpacific-sama1240-1.csv,sama1240,sama1240,YES
PAP427_numerals-kwer1263-1.csv,kwer1263,kwer1263,YES
PAP428_numerals-nucl1595-1.csv,nucl1595,nucl1595,YES
PAP429_numerals-isir1237-1.csv,isir1237,isir1237,YES
PAP430_barlowpacific-ndom1245-1.csv,ndom1245,ndom1245,YES
PAP431_barlowpacific-kima1246-1.csv,kima1246,kima1246,YES
PAP432_barlowpacific-rian1263-1.csv,rian1263,rian1263,YES
PAP433_numerals-kone1241-1.csv,kone1241,kone1241,YES
PAP434_barlowpacific-nucl1452-1.csv,nucl1452,nucl1452,YES
PAP435_barlowpacific-burm1264-1.csv,burm1264,burm1264,YES
PAP436_barlowpacific-mass1263-1.csv,mass1263,mass1263,YES
PAP437_EDIT_barlowpacific-wark1247-1_EDIT.csv,wark1247,wark1247,YES
PAP438_barlowpacific-yaqa1246-5.csv,yaqa1246,yaqa1246,YES
PAP439_numerals-nucl1622-1.csv,nucl1622,nucl1622,YES
PAP440_numerals-bian1251-1.csv,bian1251,bian1251,YES
PAP441_numerals-kuni1265-1.csv,kuni1265,kuni1265,YES
PAP442_barlowpacific-zima1244-1.csv,zima1244,zima1244,YES
PAP444_barlowpacific-maka1315-2.csv,maka1315,maka1315,YES
PAP445_numerals-bitu1242-1.csv,bitu1242,bitu1242,YES
PAP446_numerals-abom1238-1.csv,abom1238,abom1238,YES
PAP447_barlowpacific-muba1238-1.csv,muba1238,muba1238,YES
PAP448_barlowpacific-bara1378-1.csv,bara1378,bara1378,YES
PAP449_EDIT_barlowpacific-mahi1249-1_EDIT.csv,mahi1249,mahi1249,YES
PAP452_barlowpacific-mina1274-1.csv,mina1274,mina1274,YES
PAP453_barlowpacific-ipik1244-1.csv,ipik1244,ipik1244,YES
PAP454_barlowpacific-atoh1238-3.csv,atoh1238,atoh1238,YES
PAP455_numerals-tama1336-1.csv,tama1336,tama1336,YES
PAP456_numerals-kaya1328-1.csv,kaya1328,kaya1328,YES
PAP457_numerals-mand1443-1.csv,mand1443,mand1443,YES
PAP458_barlowpacific-kwes1245-1.csv,kwes1245,kwes1245,YES
PAP459_numerals-beri1254-1.csv,beri1254,beri1254,YES
PAP460_barlowpacific-kede1239-1.csv,kede1239,kede1239,YES
PAP461_barlowpacific-vito1235-2.csv,vito1235,vito1235,YES
PAP462_barlowpacific-dabe1239-1.csv,dabe1239,dabe1239,YES
PAP463_barlowpacific-bone1255-1.csv,bone1255,bone1255,YES
PAP464_barlowpacific-beta1253-1.csv,beta1253,beta1253,YES
PAP466_barlowpacific-itik1240-1.csv,itik1240,itik1240,YES
PAP468_barlowpacific-mare1261-1.csv,mare1261,mare1261,YES
PAP469_barlowpacific-orya1242-2.csv,orya1242,orya1242,YES
PAP470_barlowpacific-abin1243-1.csv,abin1243,abin1243,YES
PAP471_barlowpacific-wana1273-3.csv,wana1273,wana1273,YES
PAP472_barlowpacific-makl1246-2.csv,makl1246,makl1246,YES
PAP473_barlowpacific-yelm1242-4.csv,yelm1242,yelm1242,YES
PAP474_numerals-momu1241-2.csv,momu1241,momu1241,YES
PAP476_EDIT_numerals-bayo1260-1_EDIT.csv,bayo1260,bayo1260,YES
PAP477_barlowpacific-awbo1238-1.csv,awbo1238,awbo1238,YES
PAP478_numerals-saus1247-1.csv,saus1247,saus1247,YES
PAP479_barlowpacific-mawe1251-1.csv,mawe1251,mawe1251,YES
PAP480_EDIT_barlowpacific-kapo1250-1_EDIT.csv,kapo1250,kapo1250,YES
PAP481_numerals-kaur1271-1.csv,kaur1271,kaur1271,YES
PAP482_EDIT_barlowpacific-kosa1251-2_EDIT.csv,kosa1251,kosa1251,YES
PAP483_barlowpacific-demt1241-1.csv,demt1241,demt1241,YES
PAP484_barlowpacific-tabl1243-1.csv,tabl1243,tabl1243,YES
PAP485_numerals-nucl1632-1.csv,nucl1632,nucl1632,YES
PAP486_barlowpacific-nafr1241-1.csv,nafr1241,nafr1241,YES
PAP487_numerals-nucl1633-1.csv,nucl1633,nucl1633,YES
PAP488_barlowpacific-mlap1238-1.csv,mlap1238,mlap1238,YES
PAP489_barlowpacific-gres1240-1.csv,gres1240,gres1240,YES
PAP490_barlowpacific-mekw1241-1.csv,mekw1241,mekw1241,YES
PAP491_numerals-kemt1242-1.csv,kemt1242,kemt1242,YES
PAP492_barlowpacific-else1239-1.csv,else1239,else1239,YES
PAP495_barlowpacific-murk1238-1.csv,murk1238,murk1238,YES
PAP496_barlowpacific-usku1243-1.csv,usku1243,usku1243,YES
PAP497_barlowpacific-molo1262-1.csv,molo1262,molo1262,YES
PAP498_barlowpacific-tofa1246-1.csv,tofa1246,tofa1246,YES
PAP499_barlowpacific-naml1240-2.csv,naml1240,naml1240,YES
PAP500_barlowpacific-awyi1241-5.csv,awyi1241,awyi1241,YES
PAP501_barlowpacific-taik1255-1.csv,taik1255,taik1255,YES
PAP502_barlowpacific-seng1285-1.csv,seng1285,seng1285,YES
PAP503_barlowpacific-sowa1245-1.csv,sowa1245,sowa1245,YES
PAP504_barlowpacific-wari1266-4.csv,wari1266,wari1266,YES
PAP505_barlowpacific-mane1266-1.csv,mane1266,mane1266,YES
PAP507_EDIT_barlowpacific-umed1238-1_EDIT.csv,umed1238,umed1238,YES
PAP508_barlowpacific-imon1245-1.csv,imon1245,imon1245,YES
PAP509_barlowpacific-aman1265-1.csv,aman1265,aman1265,YES
PAP510_numerals-kilm1241-1.csv,kilm1241,kilm1241,YES
PAP511_barlowpacific-daon1243-1.csv,daon1243,daon1243,YES
PAP512_barlowpacific-pagi1244-1.csv,pagi1244,pagi1244,YES
PAP513_barlowpacific-auwe1239-1.csv,auwe1239,auwe1239,YES
PAP514_barlowpacific-ning1275-1.csv,ning1275,ning1275,YES
PAP515_barlowpacific-yetf1238-1.csv,yetf1238,yetf1238,YES
PAP516_barlowpacific-moro1289-1.csv,moro1289,moro1289,YES
PAP517_EDIT_barlowpacific-badi1247-1.csv,badi1247,badi1247,YES
PAP518_barlowpacific-ngka1235-1.csv,ngka1235,ngka1235,YES
PAP519_numerals-yeii1239-1.csv,yeii1239,yeii1239,YES
PAP520_numerals-smar1235-1.csv,smar1235,smar1235,YES
PAP521_numerals-sota1242-1.csv,sota1242,sota1242,YES
PAP522_EDIT_barlowpacific-rema1238-1_EDIT.csv,rema1238,rema1238,YES
PAP523_numerals-blaf1238-1.csv,blaf1238,blaf1238,YES
PAP524_EDIT_barlowpacific-gunt1241-1.csv,gunt1241,gunt1241,YES
PAP525_barlowpacific-kunj1246-1.csv,kunj1246,kunj1246,YES
PAP526_numerals-aram1253-1.csv,aram1253,aram1253,YES
PAP527_EDIT_barlowpacific-wara1294-2_EDIT.csv,wara1294,wara1294,YES
PAP528_EDIT_barlowpacific-nama1267-1_EDIT.csv,nama1267,nama1267,YES
PAP529_EDIT_barlowpacific-dree1234-1.csv,dree1234,dree1234,YES
PAP530_numerals-nama1266-1.csv,nama1266,nama1266,YES
PAP531_barlowpacific-namo1246-1.csv,namo1246,namo1246,YES
PAP532_barlowpacific-neme1244-1.csv,neme1244,neme1244,YES
PAP533_barlowpacific-namb1293-1.csv,namb1293,namb1293,YES
PAP534_numerals-nenn1238-1.csv,nenn1238,nenn1238,YES
PAP535_EDIT_barlowpacific-lenn1234-1_EDIT.csv,lenn1234,lenn1234,YES
PAP536_barlowpacific-dubu1240-1.csv,dubu1240,dubu1240,YES
PAP537_barlowpacific-towe1240-1.csv,towe1240,towe1240,YES
PAP538_barlowpacific-yafi1240-1.csv,yafi1240,yafi1240,YES
PAP539_barlowpacific-emum1240-1.csv,emum1240,emum1240,YES
PAP540_barlowpacific-kark1258-1.csv,kark1258,kark1258,YES
PAP541_numerals-kimk1238-1.csv,kimk1238,kimk1238,YES
PAP542_barlowpacific-nucl1634-2.csv,nucl1634,nucl1634,YES
PAP543_numerals-wutu1244-1.csv,wutu1244,wutu1244,YES
PAP544_barlowpacific-vani1248-1.csv,vani1248,vani1248,YES
PAP545_barlowpacific-kris1246-1.csv,kris1246,kris1246,YES
PAP546_barlowpacific-rawo1244-1.csv,rawo1244,rawo1244,YES
PAP547_barlowpacific-leit1234-1.csv,leit1234,leit1234,YES
PAP548_barlowpacific-puar1240-1.csv,puar1240,puar1240,YES
PAP550_barlowpacific-boun1246-1.csv,boun1246,boun1246,YES
PAP551_barlowpacific-wara1302-3.csv,wara1302,wara1302,YES
PAP552_EDIT_barlowpacific-unii1234-1_EDIT.csv,unii1234,unii1234,YES
PAP553_barlowpacific-dera1245-2.csv,dera1245,dera1245,YES
PAP554_barlowpacific-ango1254-3.csv,ango1254,ango1254,YES
PAP555_barlowpacific-pyuu1245-1.csv,pyuu1245,pyuu1245,YES
PAP556_numerals-naii1241-1.csv,naii1241,naii1241,YES
PAP557_numerals-nucl1593-1.csv,nucl1593,nucl1593,YES
PAP558_barlowpacific-abau1245-4.csv,abau1245,abau1245,YES
PAP559_barlowpacific-akkk1240-1.csv,akkk1240,akkk1240,YES
PAP560_numerals-nami1256-1.csv,nami1256,nami1256,YES
PAP561_EDIT_barlowpacific-iwam1256-1_EDIT.csv,iwam1256,iwam1256,YES
PAP562_numerals-pouy1238-1.csv,pouy1238,pouy1238,YES
PAP563_barlowpacific-awtu1239-1.csv,awtu1239,awtu1239,YES
PAP564_barlowpacific-amal1242-1.csv,amal1242,amal1242,YES
PAP565_barlowpacific-awun1245-1.csv,awun1245,awun1245,YES
PAP566_barlowpacific-kara1495-1.csv,kara1495,kara1495,YES
PAP567_EDIT_barlowpacific-sepi1255-1_EDIT.csv,sepi1255,sepi1255,YES
PAP568_barlowpacific-kalo1262-1.csv,kalo1262,kalo1262,YES
PAP569_barlowpacific-pahi1246-1.csv,pahi1246,pahi1246,YES
PAP571_barlowpacific-chen1259-1.csv,chen1259,chen1259,YES
PAP572_barlowpacific-sani1270-2.csv,sani1270,sani1270,YES
PAP573_EDIT_barlowpacific-woga1249-1_EDIT.csv,woga1249,woga1249,YES
PAP575_barlowpacific-niks1238-1.csv,niks1238,niks1238,YES
PAP577_numerals-mehe1243-1.csv,mehe1243,mehe1243,YES
PAP579_numerals-hewa1241-1.csv,hewa1241,hewa1241,YES
PAP580_numerals-yess1239-1.csv,yess1239,yess1239,YES
PAP581_numerals-kwom1262-1.csv,kwom1262,kwom1262,YES
PAP582_numerals-mend1268-1.csv,mend1268,mend1268,YES
PAP583_numerals-kwan1278-1.csv,kwan1278,kwan1278,YES
PAP585_barlowpacific-piam1243-2.csv,piam1243,piam1243,YES
PAP586_numerals-bahi1254-1.csv,bahi1254,bahi1254,YES
PAP592_barlowpacific-kapr1245-2.csv,kapr1245,kapr1245,YES
PAP593_numerals-alam1246-1.csv,alam1246,alam1246,YES
PAP594_numerals-odia1239-1.csv,odia1239,odia1239,YES
PAP595_barlowpacific-amto1250-1.csv,amto1250,amto1250,YES
PAP596_numerals-siaw1243-1.csv,siaw1243,siaw1243,YES
PAP597_barlowpacific-baib1251-2.csv,baib1251,baib1251,YES
PAP598_numerals-fass1245-1.csv,fass1245,fass1245,YES
PAP599_barlowpacific-bopa1235-1.csv,bopa1235,bopa1235,YES
PAP600_barlowpacific-nimo1247-1.csv,nimo1247,nimo1247,YES
PAP601_barlowpacific-iter1241-5.csv,iter1241,iter1241,YES
PAP602_numerals-nakw1240-1.csv,nakw1240,nakw1240,YES
PAP603_barlowpacific-amap1240-1.csv,amap1240,amap1240,YES
PAP604_numerals-owin1240-1.csv,owin1240,owin1240,YES
PAP605_barlowpacific-aeky1238-1.csv,aeky1238,aeky1238,YES
PAP606_barlowpacific-pare1271-1.csv,pare1271,pare1271,YES
PAP607_barlowpacific-kamu1260-1.csv,kamu1260,kamu1260,YES
PAP608_numerals-yale1246-1.csv,yale1246,yale1246,YES
PAP609_barlowpacific-guri1248-1.csv,guri1248,guri1248,YES
PAP610_barlowpacific-seta1245-1.csv,seta1245,seta1245,YES
